ActivitySiteID,ActivityDescription,BookingEndDate,BookingStartTime,MaxBookees,Number Booked,Price (INR)
HXP,20-20-20  2.45pm-3.45pm,2018-04-08,1900-01-01 14:45:00,25,12,499.0
HXP,20-20-20  2.45pm-3.45pm,2018-04-15,1900-01-01 14:45:00,25,15,499.0
HXP,20-20-20  2.45pm-3.45pm,2018-04-22,1900-01-01 14:45:00,25,14,499.0
HXP,20-20-20  2.45pm-3.45pm,2018-04-29,1900-01-01 14:45:00,25,9,499.0
HXP,20-20-20  2.45pm-3.45pm,2018-05-06,1900-01-01 14:45:00,25,7,499.0
HXP,20-20-20  2.45pm-3.45pm,2018-05-13,1900-01-01 14:45:00,25,10,499.0
HXP,20-20-20  2.45pm-3.45pm,2018-05-20,1900-01-01 14:45:00,25,7,499.0
HXP,20-20-20  2.45pm-3.45pm,2018-05-27,1900-01-01 14:45:00,25,3,499.0
TSC,20-20-20 7.00-8.00pm,2018-04-04,1900-01-01 19:00:00,24,10,499.0
TSC,20-20-20 7.00-8.00pm,2018-04-11,1900-01-01 19:00:00,24,12,499.0
TSC,20-20-20 7.00-8.00pm,2018-04-18,1900-01-01 19:00:00,24,9,499.0
TSC,20-20-20 7.00-8.00pm,2018-04-25,1900-01-01 19:00:00,24,5,499.0
TSC,20-20-20 7.00-8.00pm,2018-05-02,1900-01-01 19:00:00,24,6,499.0
TSC,20-20-20 7.00-8.00pm,2018-05-09,1900-01-01 19:00:00,24,5,499.0
TSC,20-20-20 7.00-8.00pm,2018-05-16,1900-01-01 19:00:00,24,6,499.0
TSC,20-20-20 7.00-8.00pm,2018-05-23,1900-01-01 19:00:00,24,6,499.0
TSC,20-20-20 7.00-8.00pm,2018-05-30,1900-01-01 19:00:00,24,7,499.0
NBL,20-20-20 9.30-10.30am,2018-04-03,1900-01-01 09:30:00,60,42,499.0
NBL,20-20-20 9.30-10.30am,2018-04-10,1900-01-01 09:30:00,60,34,499.0
NBL,20-20-20 9.30-10.30am,2018-04-17,1900-01-01 09:30:00,60,37,499.0
NBL,20-20-20 9.30-10.30am,2018-04-24,1900-01-01 09:30:00,60,33,499.0
NBL,20-20-20 9.30-10.30am,2018-05-01,1900-01-01 09:30:00,60,34,499.0
NBL,20-20-20 9.30-10.30am,2018-05-08,1900-01-01 09:30:00,60,28,499.0
NBL,20-20-20 9.30-10.30am,2018-05-15,1900-01-01 09:30:00,60,31,499.0
NBL,20-20-20 9.30-10.30am,2018-05-22,1900-01-01 09:30:00,60,31,499.0
NBL,20-20-20 9.30-10.30am,2018-05-29,1900-01-01 09:30:00,60,30,499.0
SBP,20-20-20 9.30-10.30am,2018-04-04,1900-01-01 09:30:00,35,18,499.0
SBP,20-20-20 9.30-10.30am,2018-04-11,1900-01-01 09:30:00,35,12,499.0
SBP,20-20-20 9.30-10.30am,2018-04-18,1900-01-01 09:30:00,35,14,499.0
SBP,20-20-20 9.30-10.30am,2018-04-25,1900-01-01 09:30:00,35,14,499.0
SBP,20-20-20 9.30-10.30am,2018-05-02,1900-01-01 09:30:00,35,12,499.0
SBP,20-20-20 9.30-10.30am,2018-05-09,1900-01-01 09:30:00,35,13,499.0
SBP,20-20-20 9.30-10.30am,2018-05-16,1900-01-01 09:30:00,35,11,499.0
SBP,20-20-20 9.30-10.30am,2018-05-23,1900-01-01 09:30:00,35,14,499.0
SBP,20-20-20 9.30-10.30am,2018-05-30,1900-01-01 09:30:00,35,7,499.0
BRP,20:20:20  10-11 Am,2018-04-03,1900-01-01 10:00:00,35,32,499.0
BRP,20:20:20  10-11 Am,2018-04-10,1900-01-01 10:00:00,35,26,499.0
BRP,20:20:20  10-11 Am,2018-04-17,1900-01-01 10:00:00,35,24,499.0
BRP,20:20:20  10-11 Am,2018-04-24,1900-01-01 10:00:00,35,23,499.0
BRP,20:20:20  10-11 Am,2018-05-01,1900-01-01 10:00:00,35,22,499.0
BRP,20:20:20  10-11 Am,2018-05-08,1900-01-01 10:00:00,35,30,499.0
BRP,20:20:20  10-11 Am,2018-05-15,1900-01-01 10:00:00,35,18,499.0
BRP,20:20:20  10-11 Am,2018-05-22,1900-01-01 10:00:00,35,24,499.0
BRP,20:20:20  10-11 Am,2018-05-29,1900-01-01 10:00:00,35,28,499.0
BRP,20:20:20  10.00-11.00am,2018-04-05,1900-01-01 10:00:00,35,25,499.0
BRP,20:20:20  10.00-11.00am,2018-04-12,1900-01-01 10:00:00,35,23,499.0
BRP,20:20:20  10.00-11.00am,2018-04-19,1900-01-01 10:00:00,35,21,499.0
BRP,20:20:20  10.00-11.00am,2018-04-26,1900-01-01 10:00:00,35,29,499.0
BRP,20:20:20  10.00-11.00am,2018-05-03,1900-01-01 10:00:00,35,20,499.0
BRP,20:20:20  10.00-11.00am,2018-05-10,1900-01-01 10:00:00,35,24,499.0
BRP,20:20:20  10.00-11.00am,2018-05-17,1900-01-01 10:00:00,35,29,499.0
BRP,20:20:20  10.00-11.00am,2018-05-31,1900-01-01 10:00:00,35,14,499.0
HXP,20:20:20  11am -12noon,2018-04-07,1900-01-01 11:00:00,25,10,499.0
HXP,20:20:20  11am -12noon,2018-04-14,1900-01-01 11:00:00,25,10,499.0
HXP,20:20:20  11am -12noon,2018-04-28,1900-01-01 11:00:00,25,11,499.0
HXP,20:20:20  11am -12noon,2018-05-05,1900-01-01 11:00:00,25,13,499.0
HXP,20:20:20  11am -12noon,2018-05-12,1900-01-01 11:00:00,25,16,499.0
HXP,20:20:20  11am -12noon,2018-05-19,1900-01-01 11:00:00,25,10,499.0
HXP,20:20:20  11am -12noon,2018-05-26,1900-01-01 11:00:00,25,6,499.0
BRP,20:20:20  9.30-10.30am,2018-04-06,1900-01-01 09:30:00,35,26,499.0
BRP,20:20:20  9.30-10.30am,2018-04-13,1900-01-01 09:30:00,35,20,499.0
BRP,20:20:20  9.30-10.30am,2018-04-20,1900-01-01 09:30:00,35,30,499.0
BRP,20:20:20  9.30-10.30am,2018-04-27,1900-01-01 09:30:00,35,27,499.0
BRP,20:20:20  9.30-10.30am,2018-05-04,1900-01-01 09:30:00,35,33,499.0
BRP,20:20:20  9.30-10.30am,2018-05-11,1900-01-01 09:30:00,35,34,499.0
BRP,20:20:20  9.30-10.30am,2018-05-18,1900-01-01 09:30:00,35,32,499.0
BRP,20:20:20  9.30-10.30am,2018-05-25,1900-01-01 09:30:00,35,29,499.0
NBL,20:20:20 9.30-10.30am,2018-04-05,1900-01-01 09:30:00,60,22,499.0
NBL,20:20:20 9.30-10.30am,2018-04-19,1900-01-01 09:30:00,60,14,499.0
NBL,20:20:20 9.30-10.30am,2018-04-26,1900-01-01 09:30:00,60,14,499.0
NBL,20:20:20 9.30-10.30am,2018-05-03,1900-01-01 09:30:00,60,16,499.0
NBL,20:20:20 9.30-10.30am,2018-05-10,1900-01-01 09:30:00,60,14,499.0
NBL,20:20:20 9.30-10.30am,2018-05-17,1900-01-01 09:30:00,60,14,499.0
NBL,20:20:20 9.30-10.30am,2018-05-24,1900-01-01 09:30:00,60,18,499.0
NBL,20:20:20 9.30-10.30am,2018-05-31,1900-01-01 09:30:00,60,24,499.0
SBP,45min Madness 9.15-10am,2018-04-03,1900-01-01 09:15:00,35,11,1499.0
SBP,45min Madness 9.15-10am,2018-04-10,1900-01-01 09:15:00,35,19,1499.0
SBP,45min Madness 9.15-10am,2018-04-17,1900-01-01 09:15:00,35,19,1499.0
SBP,45min Madness 9.15-10am,2018-04-24,1900-01-01 09:15:00,35,21,1499.0
SBP,45min Madness 9.15-10am,2018-05-01,1900-01-01 09:15:00,35,18,1499.0
SBP,45min Madness 9.15-10am,2018-05-08,1900-01-01 09:15:00,35,15,1499.0
SBP,45min Madness 9.15-10am,2018-05-15,1900-01-01 09:15:00,35,19,1499.0
SBP,45min Madness 9.15-10am,2018-05-22,1900-01-01 09:15:00,35,18,1499.0
SBP,45min Madness 9.15-10am,2018-05-29,1900-01-01 09:15:00,35,12,1499.0
TSC,5.30-6.30pm Body Cond,2018-04-03,1900-01-01 17:30:00,24,7,1299.0
TSC,5.30-6.30pm Body Cond,2018-04-10,1900-01-01 17:30:00,24,14,1299.0
TSC,5.30-6.30pm Body Cond,2018-04-17,1900-01-01 17:30:00,24,12,1299.0
TSC,5.30-6.30pm Body Cond,2018-04-24,1900-01-01 17:30:00,24,11,1299.0
TSC,5.30-6.30pm Body Cond,2018-05-01,1900-01-01 17:30:00,24,13,1299.0
TSC,5.30-6.30pm Body Cond,2018-05-08,1900-01-01 17:30:00,24,9,1299.0
TSC,5.30-6.30pm Body Cond,2018-05-15,1900-01-01 17:30:00,24,5,1299.0
TSC,5.30-6.30pm Body Cond,2018-05-22,1900-01-01 17:30:00,24,13,1299.0
TSC,5.30-6.30pm Body Cond,2018-05-29,1900-01-01 17:30:00,24,9,1299.0
TSC,6.30-7.30pm Combat Aero,2018-04-03,1900-01-01 18:30:00,24,9,1499.0
TSC,6.30-7.30pm Combat Aero,2018-04-10,1900-01-01 18:30:00,24,8,1499.0
TSC,6.30-7.30pm Combat Aero,2018-04-17,1900-01-01 18:30:00,24,11,1499.0
TSC,6.30-7.30pm Combat Aero,2018-04-24,1900-01-01 18:30:00,24,14,1499.0
TSC,6.30-7.30pm Combat Aero,2018-05-01,1900-01-01 18:30:00,24,12,1499.0
TSC,6.30-7.30pm Combat Aero,2018-05-08,1900-01-01 18:30:00,24,10,1499.0
TSC,6.30-7.30pm Combat Aero,2018-05-15,1900-01-01 18:30:00,24,9,1499.0
TSC,6.30-7.30pm Combat Aero,2018-05-22,1900-01-01 18:30:00,24,10,1499.0
TSC,6.30-7.30pm Combat Aero,2018-05-29,1900-01-01 18:30:00,24,10,1499.0
SBP,Abs Blast 7.45-8.15am,2018-04-03,1900-01-01 07:45:00,20,4,999.0
SBP,Abs Blast 7.45-8.15am,2018-04-10,1900-01-01 07:45:00,20,1,999.0
SBP,Abs Blast 7.45-8.15am,2018-04-17,1900-01-01 07:45:00,20,2,999.0
SBP,Abs Blast 7.45-8.15am,2018-04-24,1900-01-01 07:45:00,20,1,999.0
SBP,Abs Blast 7.45-8.15am,2018-05-01,1900-01-01 07:45:00,20,2,999.0
SBP,Abs Blast 7.45-8.15am,2018-05-08,1900-01-01 07:45:00,20,2,999.0
SBP,Abs Blast 7.45-8.15am,2018-05-15,1900-01-01 07:45:00,20,2,999.0
SBP,Abs Blast 7.45-8.15am,2018-05-22,1900-01-01 07:45:00,20,2,999.0
SBP,Abs Blast 7.45-8.15am,2018-05-29,1900-01-01 07:45:00,20,2,999.0
BRP,Aerobics,2018-04-03,1900-01-01 19:30:00,35,24,799.0
BRP,Aerobics,2018-04-10,1900-01-01 19:30:00,35,17,799.0
BRP,Aerobics,2018-04-17,1900-01-01 19:30:00,35,27,799.0
BRP,Aerobics,2018-04-24,1900-01-01 19:30:00,35,21,799.0
BRP,Aerobics,2018-05-01,1900-01-01 19:30:00,35,23,799.0
BRP,Aerobics,2018-05-08,1900-01-01 19:30:00,35,29,799.0
BRP,Aerobics,2018-05-15,1900-01-01 19:30:00,35,23,799.0
BRP,Aerobics,2018-05-22,1900-01-01 19:30:00,35,28,799.0
BRP,Aerobics,2018-05-29,1900-01-01 19:30:00,35,24,799.0
SBP,Aerobics,2018-05-18,1900-01-01 10:00:00,35,30,799.0
BRP,Aerobics 6.00-7.00pm,2018-04-09,1900-01-01 18:00:00,35,32,799.0
BRP,Aerobics 6.00-7.00pm,2018-04-16,1900-01-01 18:00:00,35,35,799.0
BRP,Aerobics 6.00-7.00pm,2018-04-23,1900-01-01 18:00:00,35,32,799.0
BRP,Aerobics 6.00-7.00pm,2018-04-30,1900-01-01 18:00:00,35,33,799.0
BRP,Aerobics 6.00-7.00pm,2018-05-14,1900-01-01 18:00:00,35,28,799.0
BRP,Aerobics 6.00-7.00pm,2018-05-21,1900-01-01 18:00:00,35,31,799.0
SBP,Aqua Babies 12 -12.30am,2018-04-16,1900-01-01 12:00:00,10,11,1499.0
SBP,Aqua Babies 12 -12.30am,2018-04-23,1900-01-01 12:00:00,10,3,1499.0
SBP,Aqua Babies 12 -12.30am,2018-04-30,1900-01-01 12:00:00,10,3,1499.0
SBP,Aqua Babies 12 -12.30am,2018-05-14,1900-01-01 12:00:00,10,7,1499.0
SBP,Aqua Babies 12 -12.30am,2018-05-21,1900-01-01 12:00:00,10,7,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-04-06,1900-01-01 09:30:00,10,6,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-04-13,1900-01-01 09:30:00,10,4,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-04-20,1900-01-01 09:30:00,10,7,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-04-27,1900-01-01 09:30:00,10,5,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-05-04,1900-01-01 09:30:00,10,6,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-05-11,1900-01-01 09:30:00,10,5,1499.0
SBP,Aqua Babies 9.30-10.00am,2018-05-18,1900-01-01 09:30:00,10,10,1499.0
SBP,Aqua Fit 11.15-12.00,2018-04-09,1900-01-01 11:15:00,35,33,999.0
SBP,Aqua Fit 11.15-12.00,2018-04-16,1900-01-01 11:15:00,35,32,999.0
SBP,Aqua Fit 11.15-12.00,2018-04-23,1900-01-01 11:15:00,35,35,999.0
SBP,Aqua Fit 11.15-12.00,2018-04-30,1900-01-01 11:15:00,35,31,999.0
SBP,Aqua Fit 11.15-12.00,2018-05-14,1900-01-01 11:15:00,35,34,999.0
SBP,Aqua Fit 11.15-12.00,2018-05-21,1900-01-01 11:15:00,35,33,999.0
HXP,Aqua Fit 12.15 -13.15,2018-04-05,1900-01-01 12:15:00,25,13,999.0
HXP,Aqua Fit 12.15 -13.15,2018-04-06,1900-01-01 12:15:00,25,16,999.0
HXP,Aqua Fit 12.15 -13.15,2018-04-12,1900-01-01 12:15:00,25,19,999.0
HXP,Aqua Fit 12.15 -13.15,2018-04-13,1900-01-01 12:15:00,25,10,999.0
HXP,Aqua Fit 12.15 -13.15,2018-04-19,1900-01-01 12:15:00,25,16,999.0
HXP,Aqua Fit 12.15 -13.15,2018-04-20,1900-01-01 12:15:00,25,13,999.0
HXP,Aqua Fit 12.15 -13.15,2018-04-26,1900-01-01 12:15:00,25,16,999.0
HXP,Aqua Fit 12.15 -13.15,2018-04-27,1900-01-01 12:15:00,25,12,999.0
HXP,Aqua Fit 12.15 -13.15,2018-05-03,1900-01-01 12:15:00,25,13,999.0
HXP,Aqua Fit 12.15 -13.15,2018-05-04,1900-01-01 12:15:00,25,13,999.0
HXP,Aqua Fit 12.15 -13.15,2018-05-10,1900-01-01 12:15:00,25,13,999.0
HXP,Aqua Fit 12.15 -13.15,2018-05-11,1900-01-01 12:15:00,25,4,999.0
HXP,Aqua Fit 12.15 -13.15,2018-05-18,1900-01-01 12:15:00,25,11,999.0
HXP,Aqua Fit 12.15 -13.15,2018-05-24,1900-01-01 12:15:00,25,13,999.0
HXP,Aqua Fit 12.15 -13.15,2018-05-25,1900-01-01 12:15:00,25,14,999.0
HXP,Aqua Fit 12.15-13.00,2018-04-02,1900-01-01 12:15:00,25,11,999.0
HXP,Aqua Fit 12.15-13.00,2018-04-09,1900-01-01 12:15:00,25,17,999.0
HXP,Aqua Fit 12.15-13.00,2018-04-16,1900-01-01 12:15:00,25,17,999.0
HXP,Aqua Fit 12.15-13.00,2018-04-23,1900-01-01 12:15:00,25,22,999.0
HXP,Aqua Fit 12.15-13.00,2018-04-30,1900-01-01 12:15:00,25,21,999.0
HXP,Aqua Fit 12.15-13.00,2018-05-07,1900-01-01 12:15:00,25,6,999.0
HXP,Aqua Fit 12.15-13.00,2018-05-14,1900-01-01 12:15:00,25,11,999.0
HXP,Aqua Fit 12.15-13.00,2018-05-21,1900-01-01 12:15:00,25,14,999.0
HXP,Aqua Fit 12.15-13.00,2018-05-28,1900-01-01 12:15:00,25,7,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-04-04,1900-01-01 14:45:00,35,24,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-04-11,1900-01-01 14:45:00,35,32,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-04-18,1900-01-01 14:45:00,35,29,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-04-25,1900-01-01 14:45:00,35,25,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-02,1900-01-01 14:45:00,35,28,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-09,1900-01-01 14:45:00,35,27,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-16,1900-01-01 14:45:00,35,16,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-23,1900-01-01 14:45:00,35,20,999.0
BRP,Aqua Fit 2.45 -3.45pm,2018-05-30,1900-01-01 14:45:00,35,23,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-04-03,1900-01-01 15:00:00,35,29,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-04-10,1900-01-01 15:00:00,35,17,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-04-17,1900-01-01 15:00:00,35,14,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-04-24,1900-01-01 15:00:00,35,20,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-05-01,1900-01-01 15:00:00,35,23,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-05-08,1900-01-01 15:00:00,35,17,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-05-15,1900-01-01 15:00:00,35,18,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-05-22,1900-01-01 15:00:00,35,21,999.0
SBP,Aqua Fit 3.00-3.50pm,2018-05-29,1900-01-01 15:00:00,35,23,999.0
HXP,Aqua Fit 4pm - 5pm,2018-04-22,1900-01-01 16:00:00,25,20,999.0
HXP,Aqua Fit 4pm - 5pm,2018-04-29,1900-01-01 16:00:00,25,13,999.0
HXP,Aqua Fit 4pm - 5pm,2018-05-13,1900-01-01 16:00:00,25,10,999.0
HXP,Aqua Fit 4pm - 5pm,2018-05-20,1900-01-01 16:00:00,25,5,999.0
HXP,Aqua Fit 4pm - 5pm,2018-05-27,1900-01-01 16:00:00,25,11,999.0
SBP,Aqua Tots & Babies 10.30-,2018-04-06,1900-01-01 10:30:00,10,2,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-04-13,1900-01-01 10:30:00,10,6,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-04-20,1900-01-01 10:30:00,10,5,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-04-27,1900-01-01 10:30:00,10,9,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-05-04,1900-01-01 10:30:00,10,5,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-05-11,1900-01-01 10:30:00,10,8,1499.0
SBP,Aqua Tots & Babies 10.30-,2018-05-18,1900-01-01 10:30:00,10,4,1499.0
BRP,Aqua Tots 10 -10.30am,2018-04-07,1900-01-01 10:00:00,10,9,999.0
BRP,Aqua Tots 10 -10.30am,2018-04-14,1900-01-01 10:00:00,10,10,999.0
BRP,Aqua Tots 10 -10.30am,2018-04-21,1900-01-01 10:00:00,10,10,999.0
BRP,Aqua Tots 10 -10.30am,2018-04-28,1900-01-01 10:00:00,10,10,999.0
BRP,Aqua Tots 10 -10.30am,2018-05-05,1900-01-01 10:00:00,10,10,999.0
BRP,Aqua Tots 10 -10.30am,2018-05-12,1900-01-01 10:00:00,10,9,999.0
BRP,Aqua Tots 10 -10.30am,2018-05-19,1900-01-01 10:00:00,10,10,999.0
BRP,Aqua Tots 10 -10.30am,2018-05-26,1900-01-01 10:00:00,10,7,999.0
SBP,Aqua Tots 10.00-10.30am,2018-04-06,1900-01-01 10:00:00,10,2,999.0
SBP,Aqua Tots 10.00-10.30am,2018-04-13,1900-01-01 10:00:00,10,2,999.0
SBP,Aqua Tots 10.00-10.30am,2018-04-20,1900-01-01 10:00:00,10,5,999.0
SBP,Aqua Tots 10.00-10.30am,2018-04-27,1900-01-01 10:00:00,10,7,999.0
SBP,Aqua Tots 10.00-10.30am,2018-05-04,1900-01-01 10:00:00,10,8,999.0
SBP,Aqua Tots 10.00-10.30am,2018-05-11,1900-01-01 10:00:00,10,7,999.0
SBP,Aqua Tots 10.00-10.30am,2018-05-18,1900-01-01 10:00:00,10,4,999.0
BRP,Aqua Tots 11.00-11.30am,2018-04-04,1900-01-01 11:00:00,10,2,999.0
BRP,Aqua Tots 11.00-11.30am,2018-04-11,1900-01-01 11:00:00,10,4,999.0
BRP,Aqua Tots 11.00-11.30am,2018-04-18,1900-01-01 11:00:00,10,5,999.0
BRP,Aqua Tots 11.00-11.30am,2018-04-25,1900-01-01 11:00:00,10,6,999.0
BRP,Aqua Tots 11.00-11.30am,2018-05-02,1900-01-01 11:00:00,10,6,999.0
BRP,Aqua Tots 11.00-11.30am,2018-05-09,1900-01-01 11:00:00,10,7,999.0
BRP,Aqua Tots 11.00-11.30am,2018-05-16,1900-01-01 11:00:00,10,7,999.0
BRP,Aqua Tots 11.00-11.30am,2018-05-23,1900-01-01 11:00:00,10,6,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-06,1900-01-01 09:00:00,10,3,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-13,1900-01-01 09:00:00,10,3,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-20,1900-01-01 09:00:00,10,2,999.0
SBP,Aqua Tots 9.00-9.30am,2018-04-27,1900-01-01 09:00:00,10,3,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-04,1900-01-01 09:00:00,10,4,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-11,1900-01-01 09:00:00,10,4,999.0
SBP,Aqua Tots 9.00-9.30am,2018-05-18,1900-01-01 09:00:00,10,2,999.0
TSC,Aqua Zumba  12.00-1.00pm,2018-04-06,1900-01-01 12:00:00,25,15,1999.0
TSC,Aqua Zumba  12.00-1.00pm,2018-04-13,1900-01-01 12:00:00,25,12,1999.0
TSC,Aqua Zumba  12.00-1.00pm,2018-04-20,1900-01-01 12:00:00,25,14,1999.0
TSC,Aqua Zumba  12.00-1.00pm,2018-04-27,1900-01-01 12:00:00,25,14,1999.0
TSC,Aqua Zumba  12.00-1.00pm,2018-05-11,1900-01-01 12:00:00,25,14,1999.0
TSC,Aqua Zumba  12.00-1.00pm,2018-05-18,1900-01-01 12:00:00,25,10,1999.0
TSC,Aqua Zumba  12.00-1.00pm,2018-05-25,1900-01-01 12:00:00,25,16,1999.0
BRP,Aquababies 10.00 -10.30am,2018-04-09,1900-01-01 10:00:00,10,7,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-16,1900-01-01 10:00:00,10,9,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-23,1900-01-01 10:00:00,10,10,1499.0
BRP,Aquababies 10.00 -10.30am,2018-04-30,1900-01-01 10:00:00,10,10,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-14,1900-01-01 10:00:00,10,7,1499.0
BRP,Aquababies 10.00 -10.30am,2018-05-21,1900-01-01 10:00:00,10,6,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-04,1900-01-01 10:30:00,10,6,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-11,1900-01-01 10:30:00,10,3,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-18,1900-01-01 10:30:00,10,5,1499.0
BRP,Aquababies 10.30-11.00am,2018-04-25,1900-01-01 10:30:00,10,8,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-02,1900-01-01 10:30:00,10,9,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-09,1900-01-01 10:30:00,10,9,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-16,1900-01-01 10:30:00,10,9,1499.0
BRP,Aquababies 10.30-11.00am,2018-05-23,1900-01-01 10:30:00,10,10,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-18,1900-01-01 12:00:00,10,8,1499.0
SBP,Aquababies/tots 12-12.30,2018-04-25,1900-01-01 12:00:00,10,8,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-02,1900-01-01 12:00:00,10,8,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-09,1900-01-01 12:00:00,10,9,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-16,1900-01-01 12:00:00,10,7,1499.0
SBP,Aquababies/tots 12-12.30,2018-05-23,1900-01-01 12:00:00,10,12,1499.0
BRP,Aquafit  6.00-7.00pm,2018-04-05,1900-01-01 18:00:00,35,35,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-12,1900-01-01 18:00:00,35,35,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-19,1900-01-01 18:00:00,35,34,999.0
BRP,Aquafit  6.00-7.00pm,2018-04-26,1900-01-01 18:00:00,35,33,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-03,1900-01-01 18:00:00,35,35,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-10,1900-01-01 18:00:00,35,35,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-17,1900-01-01 18:00:00,35,32,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-24,1900-01-01 18:00:00,35,33,999.0
BRP,Aquafit  6.00-7.00pm,2018-05-31,1900-01-01 18:00:00,35,27,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-06,1900-01-01 19:00:00,6,19,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-13,1900-01-01 19:00:00,6,25,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-20,1900-01-01 19:00:00,6,26,999.0
SBP,Aquafit  7.00-8.00pm,2018-04-27,1900-01-01 19:00:00,6,31,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-04,1900-01-01 19:00:00,6,27,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-11,1900-01-01 19:00:00,6,29,999.0
SBP,Aquafit  7.00-8.00pm,2018-05-18,1900-01-01 19:00:00,6,26,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-06,1900-01-01 11:00:00,35,31,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-13,1900-01-01 11:00:00,35,28,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-20,1900-01-01 11:00:00,35,34,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-04-27,1900-01-01 11:00:00,35,35,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-04,1900-01-01 11:00:00,35,33,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-11,1900-01-01 11:00:00,35,29,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-18,1900-01-01 11:00:00,35,28,999.0
BRP,Aquafit 11.00-12.00 Noon,2018-05-25,1900-01-01 11:00:00,35,33,999.0
BRP,Aquafit 11am - 12,2018-04-02,1900-01-01 11:00:00,35,13,999.0
BRP,Aquafit 11am - 12,2018-04-09,1900-01-01 11:00:00,35,37,999.0
BRP,Aquafit 11am - 12,2018-04-16,1900-01-01 11:00:00,35,35,999.0
BRP,Aquafit 11am - 12,2018-04-23,1900-01-01 11:00:00,35,35,999.0
BRP,Aquafit 11am - 12,2018-04-30,1900-01-01 11:00:00,35,35,999.0
BRP,Aquafit 11am - 12,2018-05-07,1900-01-01 11:00:00,35,27,999.0
BRP,Aquafit 11am - 12,2018-05-14,1900-01-01 11:00:00,35,34,999.0
BRP,Aquafit 11am - 12,2018-05-21,1900-01-01 11:00:00,35,35,999.0
BRP,Aquafit 11am - 12,2018-05-28,1900-01-01 11:00:00,35,30,999.0
TSC,Aquafit 3.00-3.45pm,2018-04-03,1900-01-01 15:00:00,25,13,999.0
TSC,Aquafit 3.00-3.45pm,2018-04-10,1900-01-01 15:00:00,25,14,999.0
